name,address,city,state,neighborhood,category,google_place_id,phone,website
Mojo,"70-20 Austin St, Forest Hills, NY 11375","Forest Hills","New York","Forest Hills",dining,ChIJU9mONlhfwokR_qYQtaXhhFE,"(718) 261-6162",http://www.mojolatin.com/
"Salvaje Social Club NYC","79-11 Northern Blvd, Jackson Heights, NY 11372","Jackson Heights","New York","Jackson Heights",nightlife,ChIJfyYinx1fwokRvPBNz8PIQmY,"(929) 991-7799",https://www.salvajesocialclub.com/
"Blend on the Water","45-40 Center Blvd, Long Island City, NY 11109","Long Island City","New York","Long Island City",dining,ChIJaQR-pCFZwokRNMloynEQPgA,"(718) 606-9851",http://www.blendonthewater.com/
"Citrico Cafe","32-90 36th St, Long Island City, NY 11106","Long Island City","New York","Long Island City",dining,ChIJHzGdlhdfwokRoTES4nbDfM8,"(718) 255-1705",http://www.citricocafe.com/
"Dai Hachi Sushi in Long Island City","46-18 Vernon Blvd, Long Island City, NY 11101","Long Island City","New York","Long Island City",dining,ChIJE5GZsSZZwokROeICD1qRrGg,"(718) 255-6260",https://daihachinyc.com/
Maiella,"46-10 Center Blvd, Long Island City, NY 11109","Long Island City","New York","Long Island City",dining,ChIJd00MRyJZwokRU-lmTi8kC2I,"(718) 606-1770",https://www.maiellalic.com/
"Soothr LIC","25-20 43rd Ave, Long Island City, NY 11101","Long Island City","New York","Long Island City",dining,ChIJ4RKaDwBZwokRKQRpjlpmObQ,"(929) 554-9955",http://www.soothrlic.com/
"Vista Sky Lounge","27-05 39th Ave, Long Island City, NY 11101","Long Island City","New York","Long Island City",lounge,ChIJAemDtCxfwokRrfHv58ZtcxA,"(347) 536-3640",http://www.vistalic.com/
"Vista Sky Lounge","27-05 39th Ave, Long Island City, NY 11101","Long Island City","New York","Long Island City",lounge,ChIJAemDtCxfwokRrfHv58ZtcxA,"(347) 536-3640",http://www.vistalic.com/
Sinigual,"640 3rd Ave, Manhattan, NY 10017",Manhattan,"New York",Manhattan,dining,ChIJfzIvuANZwokRqytv5KEVvyM,"(212) 286-0250",https://www.sinigualrestaurants.com/
Sinigual,"640 3rd Ave, Manhattan, NY 10017",Manhattan,"New York",Manhattan,dining,ChIJfzIvuANZwokRqytv5KEVvyM,"(212) 286-0250",https://www.sinigualrestaurants.com/
"Altair Restaurant NYC","351 W 38th St, New York, NY 10018","New York","New York",Manhattan,dining,ChIJIRWJmBVZwokRZA5hGN68TgA,"(929) 561-6131",https://www.altairnyc.com/
"Aretsky's Patroon","160 E 46th St, New York, NY 10017","New York","New York",Manhattan,dining,ChIJIbOznQJZwokROAh8nmOjx-k,"(212) 883-7373",https://patroon.com/
"Ascent Lounge","10 Columbus Cir 4th Floor, New York, NY 10019","New York","New York",Manhattan,lounge,ChIJQWE0GfZYwokRWew6C2N5mS8,"(212) 823-9770",https://ascentloungenyc.com/
"Añejo","668 10th Ave, New York, NY 10036","New York","New York",Manhattan,dining,ChIJUWd2llFYwokR7LA8HroSFMk,"(212) 920-4770",https://www.anejonyc.com/
"Añejo Tribeca","301 Church St, New York, NY 10013","New York","New York",Manhattan,dining,ChIJf4XPj4pZwokRjFYw3YKWv7Q,"(212) 920-6270",http://anejotribeca.com/
BG,"754 5th Ave Seventh Floor, New York, NY 10019","New York","New York",Manhattan,dining,ChIJvRLkgvpYwokRaTM1OpEzTIY,"(212) 872-8977",https://www.bergdorfgoodman.com/c/bg-our-restaurants-cat652611
Barawine,"200 Malcolm X Blvd, New York, NY 10027","New York","New York",Manhattan,lounge,ChIJ_WGAABL2wokRNthCl_PuyFc,"(646) 756-4154",https://www.barawine.com/
Benihana,"47 W 56th St, New York, NY 10019, United States","New York","New York",Manhattan,dining,ChIJxbWTG_pYwokRPgtFVKi-Cuc,"+1 646-650-2076",https://www.benihana.com/
"Black Iron Burger Theater District | Hamburger restaurant Bar","250 W 54th St, New York, NY 10019","New York","New York",Manhattan,dining,ChIJsQ4NaLBZwokRhZu2rVnbykw,"(212) 447-1106",http://www.blackironburger.com/
"Broadway Lounge","1535 Broadway, New York, NY 10036","New York","New York",Manhattan,lounge,ChIJcQYXUlRYwokR0hDmOzz_A8c,"(212) 704-8834",https://www.broadwaylounge.nyc/?scid=feed67b0-9a2f-4de1-8df6-114544116108
"Cafe Ginori at Bergdorf Goodman","The Beauty Level, 754 5th Ave, New York, NY 10019","New York","New York",Manhattan,dining,ChIJvXHFgPpYwokRYwAt3GvfFek,"(212) 872-8708",https://www.bergdorfgoodman.com/c/bg-cafe-ginori-cat794169
"Cafe d’Alsace","1703 2nd Ave, New York, NY 10128","New York","New York",Manhattan,dining,ChIJ4Q06IbtYwokRcV8iHlJky_M,"(212) 722-5133",https://cafedalsace.com/
"Caliente Cab Co.","61 7th Ave S, New York, NY 10014","New York","New York",Manhattan,dining,ChIJ39BEdZNZwokRwjlY27mF_V8,"(212) 243-8517",http://www.calientecabco.com/
"Casa Carmen Flatiron","5 W 21st St, New York, NY 10010","New York","New York",Manhattan,dining,ChIJ035_p9FZwokRJxefU3hsVzo,"(917) 540-5600",https://www.casacarmennyc.com/
"Casa Cruz Upper East Side Restaurant","36 E 61st St, New York, NY 10065","New York","New York",Manhattan,dining,ChIJ48VsHFNZwokRgSjsT_HiU0U,"(212) 970-8983",https://www.casacruz.nyc/
"Castell Rooftop Lounge","AC Hotel, 260 W 40th St Floor 21, New York, NY 10018","New York","New York",Manhattan,lounge,ChIJj93R-8RZwokRQzBZQ1QDoLA,"(929) 284-3742",https://www.castellnyc.com/
"Catch n' Chop","1600 3rd Ave, New York, NY 10128","New York","New York",Manhattan,dining,ChIJS3ZLdQBZwokR7MsOXMJHi9Q,"(646) 707-0103",https://catchnchop.com/
"Chele's","2280 Frederick Douglass Blvd, New York, NY 10027","New York","New York",Manhattan,dining,ChIJZ49Idx_3wokRqAk5Qo0tlAs,"(212) 691-4512",http://chelesnyc.com/
Cibar,"56 Irving Pl, New York, NY 10003","New York","New York",Manhattan,lounge,ChIJFQa-2KFZwokRIzCec-AEGt0,"(212) 460-5656",http://cibarnyc.com/
"Cilantro West","485 Columbus Ave, New York, NY 10024","New York","New York",Manhattan,dining,ChIJB2ZeE4VYwokRuSydT6lEsUE,"(212) 712-9090",https://www.cilantrowest.getsauce.com/?utm_source=google&utm_medium=listing&utm_campaign=places
"Community Food & Juice","2893 Broadway, New York, NY 10025","New York","New York",Manhattan,dining,ChIJnSR09Dv2wokRz_B9gF6v96c,"(212) 665-2800",https://www.communityfoodandjuice.com/
Contour,"50 Central Park S, New York, NY 10019","New York","New York",Manhattan,dining,ChIJt2_EwPBYwokRNtD4eLtsbNY,"(212) 521-6125",https://www.ritzcarlton.com/en/hotels/nyccp-the-ritz-carlton-new-york-central-park/dining/
"Crave Fishbar Upper West Side | Raw Bar & Seafood restaurant","428 Amsterdam Ave, New York, NY 10024","New York","New York",Manhattan,dining,ChIJqztVA4ZYwokRiLK8Lzh7_sk,"(646) 494-2750",https://cravefishbar.com/
"Célon Bar & Lounge","40 W 40th St, New York, NY 10001","New York","New York",Manhattan,lounge,ChIJs6oaiKpZwokRU5bL9u9CpP8,"(212) 642-2257",http://bryantparkhotel.com/eat-plus-drink/celon-lounge/
"Dos Caminos","675 Hudson St, New York, NY 10014","New York","New York",Manhattan,dining,ChIJGy8Umr9ZwokRVas9YjRxMfo,"(212) 699-2400",https://www.doscaminos.com/location/dos-caminos-meatpacking/
"Dos Caminos","480 Lexington Ave, New York, NY 10167","New York","New York",Manhattan,dining,ChIJa-TVwLZZwokRmS6lmOgg0p4,"(332) 233-7205",https://www.doscaminos.com/location/dos-caminos-lexington/
"Dos Caminos","1567 Broadway, New York, NY 10036","New York","New York",Manhattan,dining,ChIJlUTKy1VYwokREq7LLltPsGU,"(212) 918-1330",https://www.doscaminos.com/location/dos-caminos-times-square/
Elea,"217 W 85th St, New York, NY 10024, United States","New York","New York",Manhattan,dining,ChIJk84XGIRYwokRGrW8KFlR2_g,"+1 212-369-9800",http://www.eleanyc.com/
"Frida Midtown","214 E 52nd St, New York, NY 10022","New York","New York",Manhattan,dining,ChIJaReBnQtZwokRT89c7EuNq3s,"(212) 688-5200",http://fridamidtown.com/
"Harlem Tavern","2153 Frederick Douglass Blvd, New York, NY 10026","New York","New York",Manhattan,lounge,ChIJZ-Drlhb2wokREuV4YeyyZcc,"(212) 866-4500",http://harlemtavern.com/
"Havana Central Times Square","151 W 46th St, New York, NY 10036","New York","New York",Manhattan,dining,ChIJy0KKmVVYwokRyab_FcJzFA0,"(212) 398-7440",https://www.havanacentral.com/
"Havana Heights","4083 Broadway, New York, NY 10032","New York","New York",Manhattan,dining,ChIJv5KsAJD3wokRMcTPBAgk-lI,"(646) 590-9734",https://www.havanaheightsnyc.com/menu
"Haven Rooftop","132 W 47th St, New York, NY 10036, United States","New York","New York",Manhattan,lounge,ChIJo9WBiVVYwokRqlIG384NkJY,"+1 212-466-9000",http://www.havenrooftop.com/
"Hoexter's","174 E 82nd St, New York, NY 10028","New York","New York",Manhattan,dining,ChIJJWByn_BZwokR9IC-3PtPPuk,"(212) 288-1777",http://www.hoexters.com/
"IL Carino Restaurant","1710 2nd Ave, New York, NY 10128, United States","New York","New York",Manhattan,dining,ChIJiTxP17pYwokR0Gj0Wrd5cOg,"+1 646-882-0487",https://www.ilcarinorestaurantnyc.com/
"Jajaja Mexicana","63 Carmine St, New York, NY 10014","New York","New York",Manhattan,dining,ChIJh-s4YNNZwokRKuwXrP5FHqY,"(917) 262-0184",https://www.jajajamexicana.com/
Javelina,"1395 2nd Ave, New York, NY 10021","New York","New York",Manhattan,dining,ChIJX4ABN8BYwokRS_k-a5IuzyE,"(917) 261-7011",http://www.javelinatexmex.com/
"JoJo by Jean-Georges","160 E 64th St, New York, NY 10065","New York","New York",Manhattan,dining,ChIJI9k11O5YwokRJXZKb8r3CoQ,"(212) 223-5656",https://www.jojorestaurantnyc.com/
Kahlo,"525 W 29th St, New York, NY 10001","New York","New York",Manhattan,dining,ChIJyQrN22VbwokRkPPkgVB6K-I,"(212) 256-0083",https://www.kahlonyc.com/?utm_source=GBL&utm_medium=GBL&utm_campaign=CustomAudience&utm_term=GBL&utm_content=GBL
"Koi New York","40 W 40th St, New York, NY 10018","New York","New York",Manhattan,dining,ChIJz7hChqpZwokRSdJ1jl4b8sA,"(212) 921-3330",https://koirestaurant.com/
"Korali Estiatorio","1662 3rd Ave, New York, NY 10128","New York","New York",Manhattan,dining,ChIJmeM9TKRYwokRP8kkSingkIA,"(646) 964-5470",http://www.nyckorali.com/
"La Palapa","77 St Marks Pl, New York, NY 10003","New York","New York",Manhattan,dining,ChIJv-yiA51ZwokRfkf4YagKlPs,"(212) 777-2537",https://www.lapalapa.com/
"La Pecora Bianca Midtown","950 2nd Ave, New York, NY 10022","New York","New York",Manhattan,dining,ChIJWZbmVuJYwokRp2ASZt0ZtgU,"(212) 899-9996",https://www.lapecorabianca.com/
"Le Monde","2885 Broadway, New York, NY 10025","New York","New York",Manhattan,dining,ChIJqRJTizv2wokRwg_FF-6pYuU,"(212) 531-3939",https://lemondenyc.com/
"Lex Restaurant","1370 Lexington Ave, New York, NY 10128","New York","New York",Manhattan,dining,ChIJRS-PgqRYwokRg6Ej6VCpx2o,"(212) 860-5903",http://lexrestaurant.com/
"Lido Harlem Restaurant","2168 Frederick Douglass Blvd, New York, NY 10026, United States","New York","New York",Manhattan,dining,ChIJ2yTMoxb2wokRixfwCY3ltok,"+1 646-490-8575",http://lidoharlem.com/
"Magic Hour Rooftop Bar & Lounge","485 7th Ave 18th floor, New York, NY 10018","New York","New York",Manhattan,lounge,ChIJl5pBc6xZwokRZrnK_FqSNJI,"(212) 268-0188",http://moxytimessquare.com/dining/magic-hour-rooftop-bar-lounge/
"Maison Harlem","341 St Nicholas Ave, New York, NY 10027","New York","New York",Manhattan,dining,ChIJd3H89mz2wokRdk5JHB3Aino,"(212) 222-9224",https://www.maisonharlem.com/
"Mamasita Bar & Grill","818 10th Ave, New York, NY 10019","New York","New York",Manhattan,dining,ChIJiyYJI1pYwokRHGXTSWM7Efc,"(212) 315-9444",https://mamasitanyc.com/
Mamasushi,"3569 Broadway, New York, NY 10031","New York","New York",Manhattan,dining,ChIJXxNP-mL2wokRStZTuUKsOao,"(646) 682-7879",http://www.mamasushi.com/harlem
"Mamazul Mexican Grill","1155 Broadway, New York, NY 10001","New York","New York",Manhattan,dining,ChIJafe8xpxZwokRMi8VezCpLWs,"(212) 500-6988",https://www.mamazulnyc.com/
"Marlow Bistro","1018 Amsterdam Ave, New York, NY 10025","New York","New York",Manhattan,dining,ChIJtSHevTz2wokR1jY59paKMww,"(212) 662-9020",https://www.marlowbistro.com/
"Marlow East","1022 Lexington Ave, New York, NY 10021","New York","New York",Manhattan,dining,ChIJpWkZzBhZwokRJvwaWAdy69E,"(646) 767-0123",https://www.marloweast.com/
Maya,"1191 1st Ave, New York, NY 10065","New York","New York",Manhattan,dining,ChIJ474qnsJYwokRnrZMyvOb5XI,"(212) 585-1818",http://www.eatmaya.com/
"Mexiterranean Grill","1365 1st Ave, New York, NY 10021","New York","New York",Manhattan,dining,ChIJO-K7_39ZwokROvz-ULpMp34,"(646) 609-6400",http://mexi-terranean.com/
"Mykonian House","25 E 83rd St, New York, NY 10028","New York","New York",Manhattan,dining,ChIJbSUFI39ZwokRtXh8hFTAcoM,"(212) 901-5333",https://www.mykonianhouse.com/
"Móle Mexican Bar & Grill - West Village","57 Jane St #5131, New York, NY 10014","New York","New York",Manhattan,dining,ChIJyYGhXpVZwokRw7DwKq3QcJA,"(212) 206-7559",http://www.molenyc.com/
Nizuc,"485 10th Ave, New York, NY 10018","New York","New York",Manhattan,dining,ChIJdTl3DDJZwokRgmKkvuDO4Gg,"(212) 784-1000",https://nizucnyc.com/
"Nobu Downtown","195 Broadway, New York, NY 10007, United States","New York","New York",Manhattan,dining,ChIJZc-EthlawokRIRUvwpkpltI,"+1 212-219-0500",https://www.noburestaurants.com/downtown/home/?utm_source=google&utm_medium=Yext
"Nobu Fifty Seven","40 W 57th St, New York, NY 10019","New York","New York",Manhattan,dining,ChIJPX5iCfpYwokRACnACAf2pJw,"(212) 757-3000",https://www.noburestaurants.com/fifty-seven/home/?utm_source=google&utm_medium=Yext
Oso,"1618 Amsterdam Ave, New York, NY 10031","New York","New York",Manhattan,dining,ChIJuYwVAmX2wokRTnBiQLDD6us,"(646) 858-3139",http://www.osoharlem.com/
"Patrick's on the Hill","1627-1635 Amsterdam Ave, New York, NY 10031","New York","New York",Manhattan,dining,ChIJfUS56KH3wokRO-TqEypfUUw,"(646) 682-7243",https://www.patricksonthehill.com/
"Pil Pil","265 E 78th St, New York, NY 10075","New York","New York",Manhattan,lounge,ChIJh-ZRBb9YwokRSMkUC8lETk4,"(855) 681-6614",http://pilpilnyc.com/
"Pink Taco","7 Times Sq, New York, NY 10036","New York","New York",Manhattan,dining,ChIJz_FvxaxZwokRArGOxX89Z0I,"(212) 315-8226",https://www.pinktaco.com/locations/new-york-city
"Playa Betty’s","320 Amsterdam Ave, New York, NY 10023","New York","New York",Manhattan,dining,ChIJK5VpoYlYwokRzzsrtQ0hmOM,"(212) 712-0777",https://www.playabettys.com/
"RT60 Rooftop Bar & Lounge","159 W 48th St, New York, NY 10036","New York","New York",Manhattan,lounge,ChIJfdxm5rxZwokRxNw9OPRsQbU,"(212) 970-1200",https://hotel.hardrock.com/new-york/rt60-rooftop-bar.aspx?utm_campaign=hri%20%7C%20hotel%20%7C%20new-york%20%7C%20websitelisting&utm_medium=referral&utm_source=gmb
"Red Rooster Harlem","310 Lenox Ave, New York, NY 10027","New York","New York",Manhattan,dining,ChIJFcYLJw32wokRnP5A9xO9JqM,"(212) 792-9001",https://www.redroosterharlem.com/
"Rosa Mexicano","9 E 18th St, New York, NY 10003","New York","New York",Manhattan,dining,ChIJb7W-WqJZwokRhJujP6urKAI,"(212) 533-3350",http://rosamexicano.com/?utm_source=extnet&utm_medium=Yext
"Rosa Mexicano","251 E 52nd St, New York, NY 10022","New York","New York",Manhattan,dining,ChIJ15PRH9NZwokR8YQ5jXKuLTs,"(212) 753-7407",http://rosamexicano.com/?utm_source=extnet&utm_medium=Yext
"Rosehill Rooftop","125 E 27th St, New York, NY 10016","New York","New York",Manhattan,lounge,ChIJu3EagKdZwokRpkWbgGp-HT0,"(212) 204-5222",https://www.rosehillrooftop.com/
"Row House","2128 Frederick Douglass Blvd, New York, NY 10026","New York","New York",Manhattan,dining,ChIJCWY85Rb2wokRWwG7PhPCE8U,"(212) 256-0019",https://rowhouseharlem.com/
"San Babila NYC","1355 2nd Ave, New York, NY 10021","New York","New York",Manhattan,dining,ChIJdSd3Vs9ZwokRXI_0i4WFPz8,"(646) 448-4120",https://sanbabilanyc.com/
"Smith & Wollensky","797 3rd Ave, New York, NY 10022","New York","New York",Manhattan,dining,ChIJx-DDf4NZwokRtd57pIePpvI,"(212) 753-1530",https://www.smithandwollenskynyc.com/
Sofrito,"679 Riverside Dr, New York, NY 10031","New York","New York",Manhattan,dining,ChIJL-dbDGH2wokRbtpptLNxlo0,"(212) 754-5999",http://sofritony.com/
"TAO Uptown","42 E 58th St, New York, NY 10022","New York","New York",Manhattan,dining,ChIJh3qVsvpYwokRVtJoHuKeQ3M,"(212) 888-2288",https://taorestaurant.com/
"The Alderman","150A W 48th St, New York, NY 10036","New York","New York",Manhattan,dining,ChIJFfDd9lVYwokRHprgDkRnHh4,"(929) 566-5280",http://aldermannyc.com/
"The Fox Harlem","2224 Frederick Douglass Blvd, New York, NY 10026","New York","New York",Manhattan,lounge,ChIJZQ6FpBb2wokRwnkohLB7_zc,"(212) 500-6175",https://www.thefoxharlem.com/
"The Mermaid Inn Upper West Side","335 Columbus Ave, New York, NY 10023","New York","New York",Manhattan,dining,ChIJd7KhRQBZwokR7dweqs5pnec,"(332) 322-6236",https://www.themermaidnyc.com/
"The Shell Seafood Kitchen & Bar","635 Amsterdam Ave, New York, NY 10025","New York","New York",Manhattan,dining,ChIJEZBYF4ZZwokRBhwHBZnsoqI,"(646) 669-7628",https://theshellrestaurant.com/
"The Skylark - Rooftop Bar","200 W 39th St, New York, NY 10018","New York","New York",Manhattan,lounge,ChIJtcPJYqtZwokRiiFBAJz8krQ,"(212) 257-4577",https://theskylarknyc.com/
Tinos,"1748 1st Ave, New York, NY 10128","New York","New York",Manhattan,dining,ChIJAx204q9YwokRdfgKIOB5oAQ,"(646) 370-6067",https://www.tinosnyc.com/
Toloache,"251 W 50th St, New York, NY 10019","New York","New York",Manhattan,dining,ChIJF1z8WVZYwokRcHYOJm2rIXA,"(212) 581-1818",https://www.toloachenyc.com/
Toloache,"166 E 82nd St, New York, NY 10028","New York","New York",Manhattan,dining,ChIJPcgi0r1YwokRqYsA0cxFcOE,"(212) 861-4505",http://toloachenyc.com/
"Toro Loco","15 Stone St, New York, NY 10004, United States","New York","New York",Manhattan,dining,ChIJo0TTCBRawokRQvOtU2qXlTE,"+1 917-262-0444",https://www.toroloconyc.com/
"Up Thai","1411 2nd Ave, New York, NY 10021","New York","New York",Manhattan,dining,ChIJfQ5BQMBYwokR7CxrwWOFFjw,"(212) 256-1199",http://www.upthainyc.com/
"Vinatería","2211 Frederick Douglass Blvd, New York, NY 10026, United States","New York","New York",Manhattan,dining,ChIJJSi1DBT2wokRGHCDOA6nQ2U,"+1 212-662-8462",https://www.vinaterianyc.com/
Boske,"28-43 Steinway St, Queens, NY 11103",Queens,"New York",Astoria,dining,ChIJZZ4qkj9fwokRfdwQClHRceg,"(929) 498-1627",https://www.boskeastoria.com/
"ZAAB ZAAB","76-04 Woodside Ave, Queens, NY 11373",Queens,"New York",Elmhurst,dining,ChIJSR84V9NfwokRqv7h7RV5z9k,"(631) 526-1664",https://zaabzaabnyc.com/
"Cantina Valencia Tex-Mex & Tequila Bar","1674 Richmond Rd, Staten Island, NY 10304","Staten Island","New York","Midland Beach",dining,ChIJdyLF_ldPwokRhqVzPv2-4n4,"(929) 314-5363",https://www.cantinavalencia.com/
"Laila Restaurant And Lounge","45 Page Ave, Staten Island, NY 10309","Staten Island","New York",Charleston,lounge,ChIJC8_ABDG1w4kRzefkwksjFRY,"(718) 984-0006",https://www.lailarestaurant.com/
"Sofia's Taqueria","977 Bay St, Staten Island, NY 10305","Staten Island","New York",Rosebank,dining,ChIJ___rIK5PwokRnUkJY9mt0as,"(929) 308-2324",http://sofiastaquerianyc.com/
"Kelsey’s Ac","1545 Pacific Ave, Atlantic City, NJ 08401, USA",Columbus,OH,,dining,ChIJIRFhgUDuwIkRayrowhqvwkU,,http://www.kelseysac.com/
"The Golden Skillet","444 Dabney Dr, Henderson, NC 27536, USA",Ajax,ON,,dining,ChIJ0ZWasGe8rYkRxZlpdOOQI44,,https://www.goldenskilletnc.com/
"Juicy Birds","721 Pape Ave, Toronto, ON M4K 3S7, Canada",Greektown,ON,"Old Toronto",dining,ChIJKb3oZr3N1IkRjQLcY0E3Q3c,,https://juicybirdsgreektown.bycalibre.ca/
"Mad Bird","154 Queen St S Suite 108, Mississauga, ON L5M 2P4, Canada",Mississauga,ON,Streetsville,dining,ChIJVxi3-9ZBK4gRz-EfBSAm0nA,,https://www.madbird.ca/
"Ana’s Hotspot","5928 Finch Ave E, Scarborough, ON M1B 6B3, Canada",Toronto,ON,,dining,ChIJlQxE9rXX1IkRhkGxuQACAI0,,https://anashotspot.ca/
"Crossing Vineyards","1853 Wrightstown Rd, Newtown, PA 18940, USA","Bucks County",PA,,dining,ChIJd5opGAP-w4kRrHnJkNMwdps,,http://www.crossingvineyards.com/
"Nektar Wine Bar","8 W Mechanic St, New Hope, PA 18938, USA","Bucks County",PA,,lounge,ChIJA7GRWU__w4kRd4kqNsShu3k,,http://www.nektarnewhope.com/
"Conway Social Club","28 E King St, Lancaster, PA 17602, USA",Lancaster,PA,,lounge,ChIJeW4FeAIlxokRK0FAtUj_asE,,https://conwaysocialclub.com/
"Spring House Beer","209 Hazel St, Lancaster, PA 17603, USA",Lancaster,PA,,dining,ChIJ3ZHz_fokxokRtNFs6ZO5jVo,,http://www.springhousebeer.com/
"Cocina Mexicana","121 S 13th St, Philadelphia, PA 19107, USA",Philadelphia,PA,Gayborhood,dining,ChIJ6_UiaC_GxokRxRLbUmfNszM,,https://elvezrestaurant.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs
"Fallin Off The Bone","Aramingo Ave, Philadelphia, PA 19134, USA",Philadelphia,PA,,dining,ChIJpYXl50e3xokRT2VvQXa038A,,https://order.online/business/fallin-off-the-bone-restaurant-12667120
"Prime Fusion Afro Grill and Lounge","2425 Grays Ferry Ave, Philadelphia, PA 19146, USA",Philadelphia,PA,"Graduate Hospital",lounge,ChIJC7yZu3fHxokR_ecw7bDEx4U,,https://primefusionlounge.com/
"Yardley Ice House","77 S Main St, Yardley, PA 19067, USA",Yardley,PA,,dining,ChIJK7qYIVdWwYkRQ50dxBaHenU,,http://www.yardleyicehouse.com/
Teppanya,"SM Clark, Manuel A. Roxas Hwy, Clark Freeport, Angeles, 2009 Pampanga, Philippines",Clark,PH,"Clark Freeport",dining,ChIJkSijV4ftljMRhslSMmo2xfM,,http://www.facebook.com/TEPPANYAPH
"787 Coffee","1669 PR-25, San Juan, 00909, Puerto Rico","Puerto Rico",PR,,dining,ChIJweP3JTRvA4wR6BfuFjjQiI8,,http://www.787coffee.com/
"El Rincon Tapatio","127 Jefferson Blvd, Dallas, TX 75208, USA",Dallas,TX,"Oak Cliff",dining,ChIJZ90c2pGZToYRxIcjTltUKN0,,
"Hattie B’s","3827 Lemmon Ave, Dallas, TX 75219, USA",Dallas,TX,"Oak Lawn",dining,ChIJL7HuMLuZToYRSJkIwyZCeIo,,
"SEASIDE LOUNGEHTX","702 W Dallas St, Houston, TX 77019, USA",Houston,TX,"Fourth Ward",nightlife,ChIJD6YRKbO_QIYRANSYmhAWqzw,,
"Nico’s Restaurant","1458 W North Temple St, Salt Lake City, UT 84116, USA",Utah,UT,,dining,ChIJPVz2XWb0UocRNYkyo8DNNQY,,https://nicos-restaurant.square.site/
"O Lounge","2070 Chain Bridge Rd, Vienna, VA 22182, USA","Tyson's Corner",VA,,lounge,ChIJ-RQttvlKtokRt57igsV8R8U,,http://www.the-o-lounge.com/
gbluxurycupcakes,"25 The Broadway, Cheam, Sutton SM3 8BH, UK",n/a,n/a,,dining,ChIJkdFULJ4JdkgRM60CtH_D6zs,,http://www.byanna.co.uk/
the5vesoul,"Carrer de Ferran, 2, Ciutat Vella, 08002 Barcelona, Spain",Barcelona,none,"Ciutat Vella",dining,ChIJz6U6sNmjpBIRNKnLN53LLhU,,
"Tony's Tacos","1550 IL-15 Ste B, Belleville, IL 62221, USA",Belleville,"not specified","",dining,ChIJoXR54tSt2IcR98iE9NiI6UA,"(618) 509-6828",https://www.facebook.com/tonys.tacos.18
"Living Room Sushi Steak","192 Avenue U, Brooklyn, NY 11223, USA",Brooklyn,"not specified",Gravesend,dining,ChIJg2bexsZFwokRI8BYJIzraQw,"(718) 996-8900",https://www.musthavemenus.com/oo/places/livingroomsushisteakhouse-brooklyn-ny
"Solo Scoop Creamery","2123 Caton Ave, Brooklyn, NY 11226, USA",Brooklyn,"not specified",Flatbush,dining,ChIJM1yQ3gVbwokR0_RCbYcrzIc,,https://www.soloscoopcreamery.com/
"Topaze Restaurant","1875 Utica Ave, Brooklyn, NY 11234, USA",Brooklyn,"not specified",Flatlands,dining,ChIJmYZAA1NDwokR5bgih37nJsQ,"(718) 444-7070",https://topazebrooklyn.com/
